qid,ndcg10,recall10,recall100,mrr,num_relevant
10529,0.49820370960044086,0.75,1.0,0.5,4
10543,1.0,1.0,1.0,1.0,1
10552,0.8315546295836225,1.0,1.0,1.0,2
10553,0.7036997876179215,1.0,1.0,0.5,4
10563,0.8315546295836225,1.0,1.0,1.0,2
10573,0.0,0.0,0.6666666666666666,0.029411764705882353,3
10574,1.0,1.0,1.0,1.0,1
10576,0.6509209298071326,1.0,1.0,0.5,2
10582,0.5790560467042355,0.8,1.0,0.5,5
10590,0.30260241349881345,0.16666666666666666,0.6666666666666666,1.0,6
10595,0.6131471927654584,0.5,0.5,1.0,2
10596,1.0,1.0,1.0,1.0,1
1060,0.38685280723454163,1.0,1.0,0.2,1
10601,0.0,0.0,1.0,0.08333333333333333,3
10606,0.9197207891481876,1.0,1.0,1.0,2
10609,0.43067655807339306,1.0,1.0,0.25,1
10616,0.6131471927654584,0.5,1.0,1.0,2
10618,0.0,0.0,1.0,0.03333333333333333,1
1062,0.0,0.0,0.5,0.01639344262295082,2
10624,0.6131471927654584,0.5,1.0,1.0,2
1064,0.6131471927654584,0.5,1.0,1.0,2
10641,0.18457569677956817,0.5,1.0,0.1111111111111111,2
10651,0.8175295903539445,1.0,1.0,1.0,2
10653,0.6131471927654584,0.5,0.5,1.0,2
10664,0.0,0.0,0.8,0.08333333333333333,5
10665,0.6309297535714575,1.0,1.0,0.5,1
10681,1.0,1.0,1.0,1.0,2
10683,0.6309297535714575,1.0,1.0,0.5,1
10685,1.0,1.0,1.0,1.0,2
10692,0.0,0.0,0.2857142857142857,0.01818181818181818,7
10698,0.0,0.0,0.0,0.0,3
107,0.1480409554829326,0.3333333333333333,0.6666666666666666,0.125,3
1070,0.6309297535714575,1.0,1.0,0.5,1
10710,0.5307212739772434,0.6666666666666666,1.0,0.5,3
10717,0.6620586166096418,0.6666666666666666,1.0,1.0,6
10722,1.0,1.0,1.0,1.0,1
10728,0.23719771276929622,0.5,1.0,0.2,2
10732,1.0,1.0,1.0,1.0,1
10738,0.369453583111095,0.5,1.0,0.5,4
10739,1.0,1.0,1.0,1.0,1
10743,0.0,0.0,0.6666666666666666,0.030303030303030304,3
10746,0.6131471927654584,0.5,1.0,1.0,2
1075,0.0,0.0,0.0,0.0,1
10754,0.6366824387328317,0.5,0.5,1.0,4
10760,0.812653045383133,1.0,1.0,1.0,3
10761,1.0,1.0,1.0,1.0,1
10764,0.43067655807339306,1.0,1.0,0.25,1
10766,0.18457569677956817,0.5,1.0,0.1111111111111111,2
10768,0.3084274278260313,0.6666666666666666,1.0,0.16666666666666666,3
10772,1.0,1.0,1.0,1.0,2
10774,0.0,0.0,1.0,0.058823529411764705,1
1078,0.0,0.0,0.0,0.0,1
10785,0.5249810332008933,1.0,1.0,0.3333333333333333,2
10786,0.0,0.0,1.0,0.09090909090909091,4
10791,0.15101961822780524,0.25,0.25,0.2,4
108,0.0,0.0,0.0,0.0,1
10806,1.0,1.0,1.0,1.0,2
10811,1.0,1.0,1.0,1.0,1
10823,0.8503449055347546,1.0,1.0,1.0,2
10825,0.0,0.0,0.0,0.0,2
10846,0.0,0.0,0.0,0.0,1
10849,0.617319681505689,0.6666666666666666,0.6666666666666666,1.0,3
10862,0.19342640361727081,0.5,1.0,0.125,2
10868,0.0,0.0,0.0,0.0,1
10870,0.13565197343244778,0.3333333333333333,1.0,0.1,3
10878,0.3010299956639812,1.0,1.0,0.1111111111111111,1
10892,0.0,0.0,0.5,0.06666666666666667,2
10897,0.23719771276929622,0.5,1.0,0.2,2
10899,1.0,1.0,1.0,1.0,1
1090,0.6131471927654584,0.5,1.0,1.0,2
10912,0.0,0.0,0.0,0.0,1
10913,1.0,1.0,1.0,1.0,3
10922,1.0,1.0,1.0,1.0,1
10927,0.0,0.0,1.0,0.05263157894736842,2
10930,1.0,1.0,1.0,1.0,4
10936,0.38685280723454163,0.5,1.0,0.5,2
10945,0.0,0.0,0.5,0.013513513513513514,2
10947,1.0,1.0,1.0,1.0,2
1096,0.3853585682515056,0.5,1.0,0.5,4
10966,1.0,1.0,1.0,1.0,2
10977,0.0,0.0,1.0,0.011494252873563218,1
10979,0.8200261225503443,0.8,1.0,1.0,5
110,0.0,0.0,1.0,0.04,2
11004,0.43067655807339306,1.0,1.0,0.25,1
11008,0.0,0.0,0.5,0.01282051282051282,2
11013,1.0,1.0,1.0,1.0,1
1102,0.24630238874073,0.25,0.75,0.5,4
11025,0.0,0.0,1.0,0.02857142857142857,1
11028,1.0,1.0,1.0,1.0,1
11032,0.9325210919548239,1.0,1.0,1.0,3
11033,0.0,0.0,1.0,0.07692307692307693,2
11036,0.0,0.0,1.0,0.014285714285714285,1
11041,0.38685280723454163,1.0,1.0,0.2,1
11044,0.9176551163528843,1.0,1.0,1.0,4
11055,0.3391602052736161,0.2,0.6,1.0,5
1106,0.3333333333333333,1.0,1.0,0.14285714285714285,1
11069,0.0,0.0,1.0,0.03571428571428571,1
11075,1.0,1.0,1.0,1.0,1
11081,0.9469024295259745,1.0,1.0,1.0,3
11082,0.0,0.0,1.0,0.08333333333333333,1
11084,1.0,1.0,1.0,1.0,1
11093,0.29007579773858083,0.5,1.0,0.2,4
11095,0.0,0.0,1.0,0.09090909090909091,1
11108,0.5392968862278849,0.6,1.0,1.0,5
11115,1.0,1.0,1.0,1.0,1
11116,1.0,1.0,1.0,1.0,1
11117,0.4671671770926196,0.8,1.0,0.2,5
11119,0.13905617951077562,0.25,1.0,0.16666666666666666,4
11121,0.21840743681816419,0.5,1.0,0.16666666666666666,2
11129,0.2960819109658652,0.3333333333333333,1.0,0.5,3
1113,0.3010299956639812,1.0,1.0,0.1111111111111111,1
11140,0.6309297535714575,1.0,1.0,0.5,1
11146,0.644824486427155,0.5,1.0,1.0,6
11151,0.0,0.0,0.75,0.02702702702702703,4
11154,0.3562071871080222,1.0,1.0,0.16666666666666666,1
11161,0.0,0.0,0.0,0.0,2
11164,0.5,1.0,1.0,0.3333333333333333,1
11166,0.0,0.0,0.0,0.0,1
11171,0.0,0.0,0.5,0.05263157894736842,2
11179,0.6571532078621984,0.6666666666666666,1.0,1.0,6
11183,0.664550862590272,0.75,1.0,1.0,4
11188,1.0,1.0,1.0,1.0,2
11193,0.0,0.0,0.0,0.0,1
11198,0.2640681225725909,0.5,0.5,0.25,2
112,0.0,0.0,0.0,0.0,1
11200,0.3044671974905181,0.6666666666666666,1.0,0.14285714285714285,3
11204,0.6131471927654584,0.5,0.5,1.0,2
11208,0.0,0.0,0.3333333333333333,0.010752688172043012,3
11210,0.0,0.0,0.0,0.0,2
11213,1.0,1.0,1.0,1.0,1
11220,0.0,0.0,0.0,0.0,2
11226,0.6309297535714575,1.0,1.0,0.5,1
11229,1.0,1.0,1.0,1.0,3
11230,0.6309297535714575,1.0,1.0,0.5,1
11235,0.6309297535714575,1.0,1.0,0.5,1
11237,0.20210734650054757,0.3333333333333333,0.6666666666666666,0.25,3
11239,0.0,0.0,1.0,0.07142857142857142,3
1124,0.0,0.0,0.5,0.0136986301369863,2
11246,0.0,0.0,1.0,0.02040816326530612,1
11247,0.5087403079104241,0.4,1.0,1.0,5
11251,0.601312434202259,0.5,1.0,1.0,6
11257,0.0,0.0,1.0,0.012987012987012988,1
11266,1.0,1.0,1.0,1.0,2
11273,0.42177340954886444,1.0,1.0,0.2,2
11277,0.6131471927654584,0.5,1.0,1.0,2
1128,1.0,1.0,1.0,1.0,1
11282,0.5,1.0,1.0,0.3333333333333333,1
11289,0.0,0.0,1.0,0.034482758620689655,2
11290,0.0,0.0,0.5,0.09090909090909091,2
1130,0.0,0.0,0.0,0.0,4
11305,0.0,0.0,1.0,0.016129032258064516,1
11306,0.0,0.0,0.25,0.041666666666666664,4
11318,0.0,0.0,0.0,0.0,1
11319,0.0,0.0,0.75,0.07692307692307693,4
1133,1.0,1.0,1.0,1.0,1
11335,0.6309297535714575,1.0,1.0,0.5,1
11353,0.0,0.0,0.0,0.0,1
11358,0.9197207891481876,1.0,1.0,1.0,2
1136,0.5012658353418871,1.0,1.0,0.25,2
11360,0.0,0.0,1.0,0.06666666666666667,1
11363,0.0,0.0,1.0,0.06666666666666667,2
11368,0.6975637657739948,0.75,1.0,1.0,4
11369,0.46927872602275644,0.3333333333333333,0.3333333333333333,1.0,3
11371,0.0,0.0,1.0,0.07692307692307693,1
1138,1.0,1.0,1.0,1.0,1
1140,0.15642624200758548,0.3333333333333333,0.6666666666666666,0.14285714285714285,3
11401,1.0,1.0,1.0,1.0,1
11410,0.43067655807339306,1.0,1.0,0.25,1
11411,0.0,0.0,1.0,0.030303030303030304,1
11414,0.0,0.0,0.6666666666666666,0.06666666666666667,3
11415,0.7039180890341347,0.6666666666666666,1.0,1.0,3
11417,0.0,0.0,1.0,0.0625,1
11418,0.0,0.0,0.0,0.0,2
1143,1.0,1.0,1.0,1.0,1
1144,0.0,0.0,0.0,0.0,1
11443,0.3333333333333333,1.0,1.0,0.14285714285714285,1
11456,0.0,0.0,1.0,0.038461538461538464,1
11457,0.3903800499921017,0.25,0.75,1.0,4
11469,0.0,0.0,0.0,0.0,2
11473,0.6309297535714575,1.0,1.0,0.5,1
11476,0.2893079283427616,0.6666666666666666,1.0,0.125,3
11479,0.0,0.0,0.6,0.09090909090909091,5
1148,0.8899603164338973,1.0,1.0,1.0,4
11488,0.46927872602275644,0.3333333333333333,1.0,1.0,3
11489,0.23463936301137822,0.3333333333333333,1.0,0.3333333333333333,3
11503,0.0,0.0,0.0,0.0,1
11507,0.11706259313796354,0.16666666666666666,0.3333333333333333,0.2,6
1151,1.0,1.0,1.0,1.0,1
11514,0.19519002499605084,0.25,0.25,0.3333333333333333,4
11515,0.38685280723454163,0.5,1.0,0.5,2
11521,1.0,1.0,1.0,1.0,1
11522,0.6240505200038379,1.0,1.0,0.5,2
11524,0.0,0.0,1.0,0.037037037037037035,2
1153,0.3010299956639812,1.0,1.0,0.1111111111111111,1
11542,0.4899692203633839,1.0,1.0,0.2,3
11546,0.0,0.0,1.0,0.05555555555555555,3
11547,0.6366824387328317,0.5,0.75,1.0,4
11549,1.0,1.0,1.0,1.0,1
11557,0.6309297535714575,1.0,1.0,0.5,1
11559,1.0,1.0,1.0,1.0,1
11561,0.13120507751234178,0.2,0.8,0.2,5
11563,0.3562071871080222,1.0,1.0,0.16666666666666666,1
11566,0.39780880120575696,1.0,1.0,0.14285714285714285,2
11570,0.9493885684853097,1.0,1.0,1.0,4
11579,0.17723928678404774,0.5,1.0,0.1,2
11580,1.0,1.0,1.0,1.0,2
11583,0.4144299250118475,0.5,0.5,0.5,4
11597,0.0,0.0,1.0,0.09090909090909091,2
11598,0.0,0.0,0.0,0.0,1
11609,0.48247555939075504,1.0,1.0,0.25,2
11610,0.3903800499921017,0.25,0.75,1.0,4
11611,0.0,0.0,1.0,0.05263157894736842,1
11613,0.0,0.0,1.0,0.06666666666666667,2
11624,1.0,1.0,1.0,1.0,1
11625,0.4373103991125936,0.75,1.0,0.25,4
1163,0.8318724637288826,0.75,1.0,1.0,4
11642,0.0,0.0,1.0,0.06666666666666667,1
11643,0.18457569677956817,0.5,1.0,0.1111111111111111,2
11655,0.9197207891481876,1.0,1.0,1.0,2
11660,0.0,0.0,0.0,0.0,5
11663,0.6509209298071326,1.0,1.0,0.5,2
11664,1.0,1.0,1.0,1.0,1
11666,0.5012658353418871,1.0,1.0,0.25,2
11668,1.0,1.0,1.0,1.0,1
11669,0.6309297535714575,1.0,1.0,0.5,1
11670,0.0,0.0,1.0,0.030303030303030304,1
11672,0.20210734650054757,0.3333333333333333,1.0,0.25,3
11680,0.6309297535714575,1.0,1.0,0.5,1
11683,0.19342640361727081,0.5,1.0,0.125,2
11698,0.8508957228074242,0.7777777777777778,1.0,1.0,9
11703,1.0,1.0,1.0,1.0,1
11709,0.21840743681816419,0.5,1.0,0.16666666666666666,2
1172,0.6131471927654584,0.5,0.5,1.0,2
11736,0.0,0.0,1.0,0.03125,3
11739,0.0,0.0,0.0,0.0,1
11745,0.38685280723454163,1.0,1.0,0.2,1
11748,1.0,1.0,1.0,1.0,1
11753,1.0,1.0,1.0,1.0,1
11755,0.0,0.0,1.0,0.07692307692307693,2
11766,0.15642624200758548,0.3333333333333333,0.3333333333333333,0.14285714285714285,3
11769,0.6131471927654584,0.5,1.0,1.0,2
11770,0.6131471927654584,0.5,1.0,1.0,2
11787,0.0,0.0,0.0,0.0,1
11789,0.38685280723454163,0.5,1.0,0.5,2
11791,0.9197207891481876,1.0,1.0,1.0,2
118,0.0,0.0,0.0,0.0,1
11807,0.5109559939712153,1.0,1.0,0.3333333333333333,2
11810,0.6309297535714575,1.0,1.0,0.5,1
11821,0.7316362001126298,0.6666666666666666,0.6666666666666666,1.0,6
11828,0.5,1.0,1.0,0.3333333333333333,1
11831,0.0,0.0,1.0,0.05263157894736842,2
11836,0.31546487678572877,1.0,1.0,0.125,1
1185,1.0,1.0,1.0,1.0,1
11851,0.20438239758848611,0.5,1.0,0.14285714285714285,2
11852,1.0,1.0,1.0,1.0,1
11857,0.23463936301137822,0.3333333333333333,1.0,0.3333333333333333,3
11860,0.4808659172767282,0.6,1.0,0.5,5
11871,0.8315546295836225,1.0,1.0,1.0,2
11873,0.0,0.0,0.5,0.043478260869565216,2
11874,0.6309297535714575,1.0,1.0,0.5,1
11876,0.369453583111095,0.5,1.0,0.5,4
11882,0.0,0.0,1.0,0.017543859649122806,1
11902,0.3010299956639812,1.0,1.0,0.1111111111111111,1
11905,0.38685280723454163,1.0,1.0,0.2,1
11909,0.0,0.0,1.0,0.09090909090909091,3
11911,0.37800210039683896,1.0,1.0,0.125,2
11916,0.48522855511632257,0.4,0.6,1.0,5
11918,1.0,1.0,1.0,1.0,1
11920,0.5982819568741946,0.6,1.0,1.0,5
11922,0.3903800499921017,0.25,0.5,1.0,4
11931,1.0,1.0,1.0,1.0,1
11935,0.6509209298071326,1.0,1.0,0.5,2
1194,1.0,1.0,1.0,1.0,2
11942,0.3333333333333333,1.0,1.0,0.14285714285714285,1
11957,0.5654495432396527,0.75,1.0,0.5,4
11964,0.9550236580992476,1.0,1.0,1.0,4
1197,0.26852556974265224,0.25,0.875,0.5,8
11975,0.5853898393086269,1.0,1.0,0.5,3
1198,1.0,1.0,1.0,1.0,1
11984,0.7653606369886217,0.6666666666666666,1.0,1.0,3
11992,1.0,1.0,1.0,1.0,1
11993,0.38685280723454163,0.5,1.0,0.5,2
11997,1.0,1.0,1.0,1.0,4
12009,0.0,0.0,1.0,0.021739130434782608,1
12011,0.6131471927654584,0.5,0.5,1.0,2
12012,0.0,0.0,0.0,0.0,1
12014,0.2442584792702138,0.4,1.0,0.2,5
12017,0.0,0.0,0.0,0.0,1
12022,1.0,1.0,1.0,1.0,1
12034,0.0,0.0,1.0,0.0625,1
12037,0.16812753627111746,0.25,1.0,0.25,4
12041,0.6309297535714575,1.0,1.0,0.5,1
12051,0.13565197343244778,0.3333333333333333,0.3333333333333333,0.1,3
12057,0.10699313236726378,0.2,0.6,0.125,5
12063,0.6131471927654584,0.5,1.0,1.0,2
12066,0.23719771276929622,0.5,1.0,0.2,2
1207,0.0,0.0,1.0,0.038461538461538464,3
12082,0.4637257479802832,0.75,1.0,0.3333333333333333,4
12094,0.38685280723454163,0.5,1.0,0.5,2
12104,0.7653606369886217,0.6666666666666666,1.0,1.0,3
12116,0.0,0.0,0.75,0.0625,4
12129,0.0,0.0,0.8,0.08333333333333333,5
12138,1.0,1.0,1.0,1.0,1
12139,1.0,1.0,1.0,1.0,2
12151,1.0,1.0,1.0,1.0,3
12157,0.38685280723454163,0.5,0.5,0.5,2
12160,0.6380228380792293,0.75,1.0,1.0,4
12162,0.0,0.0,0.0,0.0,1
12165,0.11706259313796354,0.16666666666666666,0.6666666666666666,0.2,6
12166,1.0,1.0,1.0,1.0,1
12169,0.7653606369886217,0.6666666666666666,1.0,1.0,3
12172,0.0,0.0,0.0,0.0,2
12174,0.8597408875863228,1.0,1.0,1.0,4
12184,0.3379680345449381,0.6666666666666666,1.0,0.2,3
12196,0.2960819109658652,0.3333333333333333,1.0,0.5,3
12203,0.8315546295836225,1.0,1.0,1.0,2
12204,0.5307212739772434,0.6666666666666666,1.0,0.5,3
12205,1.0,1.0,1.0,1.0,1
12209,0.0,0.0,0.5,0.01282051282051282,2
12213,0.30281242839865,0.6666666666666666,1.0,0.16666666666666666,3
12220,0.0,0.0,1.0,0.034482758620689655,1
12221,0.0,0.0,0.5,0.05555555555555555,4
12224,0.6787622294601761,1.0,1.0,0.5,3
12225,0.16716045496620227,0.3333333333333333,0.6666666666666666,0.16666666666666666,3
12226,0.3562071871080222,1.0,1.0,0.16666666666666666,1
12234,0.6131471927654584,0.5,0.5,1.0,2
12246,0.9060254355346823,1.0,1.0,1.0,3
12249,0.3333333333333333,1.0,1.0,0.14285714285714285,1
1225,0.21840743681816419,0.5,1.0,0.16666666666666666,2
12259,0.5043113635726367,0.6666666666666666,0.8333333333333334,0.5,6
12260,0.0,0.0,0.5,0.07692307692307693,2
12266,0.6131471927654584,0.5,1.0,1.0,2
1227,1.0,1.0,1.0,1.0,3
12279,0.0,0.0,1.0,0.0625,2
12282,0.6131471927654584,0.5,1.0,1.0,2
12285,0.0,0.0,1.0,0.030303030303030304,1
12293,0.9197207891481876,1.0,1.0,1.0,2
12295,0.499800561367962,1.0,1.0,0.25,3
12296,0.3562071871080222,1.0,1.0,0.16666666666666666,1
12298,0.43067655807339306,1.0,1.0,0.25,1
12314,0.13012668333070054,0.25,1.0,0.14285714285714285,4
12320,1.0,1.0,1.0,1.0,1
12329,0.1480409554829326,0.3333333333333333,1.0,0.125,3
12333,0.8013122149737618,0.8,1.0,1.0,5
12335,0.7316362001126298,0.6666666666666666,1.0,1.0,6
12340,0.4917715788042037,0.42857142857142855,0.8571428571428571,1.0,7
12347,1.0,1.0,1.0,1.0,1
12349,0.3562071871080222,1.0,1.0,0.16666666666666666,1
1235,0.0,0.0,1.0,0.03571428571428571,1
12351,0.0,0.0,1.0,0.08333333333333333,1
12356,0.43067655807339306,1.0,1.0,0.25,1
12359,0.5,1.0,1.0,0.3333333333333333,1
12366,0.0,0.0,0.5,0.022222222222222223,2
12369,0.3333333333333333,1.0,1.0,0.14285714285714285,1
1237,0.38356636737133565,0.4,0.4,0.5,5
12373,0.6309297535714575,1.0,1.0,0.5,1
12379,0.6309297535714575,1.0,1.0,0.5,1
1238,1.0,1.0,1.0,1.0,1
12384,0.6309297535714575,1.0,1.0,0.5,1
1239,1.0,1.0,1.0,1.0,1
12392,0.0,0.0,1.0,0.04,2
12394,0.7365896932159578,0.75,1.0,1.0,4
12399,0.21840743681816419,0.5,1.0,0.16666666666666666,2
1240,0.7668091220635322,0.75,1.0,1.0,4
12415,0.8104089071229301,1.0,1.0,1.0,4
1244,0.36926780146674987,0.6666666666666666,1.0,0.25,3
12440,0.2529427027676571,0.125,1.0,1.0,8
1245,0.8772153153380493,1.0,1.0,1.0,2
12454,0.0,0.0,0.0,0.0,1
12455,0.6887841483036672,0.6666666666666666,1.0,1.0,6
12459,0.41618115554873086,0.6666666666666666,0.6666666666666666,0.3333333333333333,3
1247,1.0,1.0,1.0,1.0,1
12472,0.0,0.0,1.0,0.09090909090909091,2
12480,0.0,0.0,0.25,0.029411764705882353,4
12481,0.43067655807339306,1.0,1.0,0.25,1
12482,0.41618115554873086,0.6666666666666666,1.0,0.3333333333333333,3
12488,0.0,0.0,1.0,0.03225806451612903,1
125,0.5,1.0,1.0,0.3333333333333333,1
12500,0.6131471927654584,0.5,0.5,1.0,2
12509,0.8772153153380493,1.0,1.0,1.0,2
1251,0.7087212693585175,0.75,1.0,1.0,4
12510,0.2640681225725909,0.5,1.0,0.25,2
12519,0.38685280723454163,0.5,1.0,0.5,2
1252,0.430624116386567,1.0,1.0,0.2,2
12524,0.9330795243082165,1.0,1.0,1.0,5
12526,1.0,1.0,1.0,1.0,1
1253,1.0,1.0,1.0,1.0,4
12530,0.0,0.0,0.0,0.0,3
12535,1.0,1.0,1.0,1.0,1
12536,0.0,0.0,0.0,0.0,2
12540,0.0,0.0,0.3333333333333333,0.047619047619047616,3
12545,1.0,1.0,1.0,1.0,1
12553,1.0,1.0,1.0,1.0,1
12556,0.5,1.0,1.0,0.3333333333333333,1
12560,1.0,1.0,1.0,1.0,1
12563,0.6131471927654584,0.5,1.0,1.0,2
12571,1.0,1.0,1.0,1.0,1
12572,0.3333333333333333,1.0,1.0,0.14285714285714285,1
12574,0.0,0.0,0.2,0.015625,5
1258,0.8539316501572937,0.8,1.0,1.0,5
12597,0.38685280723454163,0.5,1.0,0.5,2
126,0.31546487678572877,1.0,1.0,0.125,1
12605,0.0,0.0,1.0,0.041666666666666664,1
12607,0.5321408435198608,0.4,1.0,1.0,10
12615,0.5640920940185894,1.0,1.0,0.5,2
12625,0.6309297535714575,1.0,1.0,0.5,1
12643,0.0,0.0,1.0,0.05,1
12646,1.0,1.0,1.0,1.0,1
12649,0.0,0.0,0.0,0.0,1
12651,0.0,0.0,1.0,0.0625,2
12655,1.0,1.0,1.0,1.0,2
12657,0.0,0.0,1.0,0.02702702702702703,1
12660,0.38685280723454163,1.0,1.0,0.2,1
12665,1.0,1.0,1.0,1.0,1
12669,0.0,0.0,0.0,0.0,3
12670,0.0,0.0,0.6666666666666666,0.02857142857142857,3
12671,0.16716045496620227,0.3333333333333333,0.6666666666666666,0.16666666666666666,3
12672,0.0,0.0,0.0,0.0,2
12680,0.24630238874073,0.25,1.0,0.5,4
12692,1.0,1.0,1.0,1.0,1
1270,1.0,1.0,1.0,1.0,1
12705,0.30078518014914984,0.4,1.0,0.3333333333333333,5
12709,0.39007412760022164,0.3333333333333333,1.0,1.0,6
12712,0.7653606369886217,0.6666666666666666,1.0,1.0,3
12714,1.0,1.0,1.0,1.0,1
12720,0.9197207891481876,1.0,1.0,1.0,2
